family,setting,setting_value,selector,target_label,target_return,target_delta_q95,effective_target,n,replicate,pilot_size,noise_scale,selected_proxy,selected_real,selected_risk,behavior_logp,prompt_satisfaction_gap,support_gap_q95,unsafe_action_rate,mean_action,max_action
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,14,,0.32,7.27234645454771,7.228633742606919,0.00036427259950659314,-1.3656287686789526,0.20843208865709073,0.75,0.08333333333333333,0.6156585090584943,0.7861155896447964
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,15,,0.32,7.323985163484016,7.266697868842044,0.0004773941220164392,-1.5205931564955844,0.26007079759339646,0.75,0.08333333333333333,0.620184992956047,0.7956883707328759
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,16,,0.32,7.220654498147695,7.212643381559519,6.675930490146458e-05,-1.2483530402963479,0.15674013225707562,0.75,0.08333333333333333,0.6111654593504677,0.7483039159625938
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,17,,0.32,7.257603781601846,6.997620589316092,0.002166526602381279,-1.5585018326876607,0.19368941571122633,0.75,0.16666666666666666,0.6145971795419446,0.8773831548161986
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,18,,0.32,7.264974063511083,6.942266287747119,0.0026892314646997048,-1.611937383520934,0.2010596976204635,0.75,0.16666666666666666,0.6152732345513334,0.8918091799464021
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,19,,0.32,7.230550760770615,7.016588235192301,0.0017830210464859543,-1.4685375987064395,0.16663639487999582,0.75,0.08333333333333333,0.612218220113794,0.866274579328848
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,20,,0.32,7.26104630905681,7.018551045599151,0.002020793862147157,-1.4644002997966536,0.1971319431661902,0.75,0.08333333333333333,0.6147960320122069,0.8757225942044566
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,21,,0.32,7.2449284087851025,7.176257528909821,0.0005722573322940087,-1.3977658403334583,0.18101404289448286,0.75,0.16666666666666666,0.6133677735607715,0.79810982174248
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,22,,0.32,7.284747767628531,6.883123621337173,0.0033468678857613153,-1.5574014621355807,0.22083340173791122,0.75,0.08333333333333333,0.6168928032904448,0.9204056252432445
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,23,,0.32,7.250726267723569,7.250726267723569,0.0,-1.3170386016294102,0.18681190183294927,0.75,0.0,0.6137806919205397,0.7121874836625913
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,24,,0.32,7.270353123936442,6.976425546031573,0.002449396482540577,-1.4779885183138795,0.206438758045822,0.75,0.08333333333333333,0.6155966871436628,0.8914431619822935
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,25,,0.32,7.294460572910299,7.1719609069871355,0.0010208305493596985,-1.4833193197005887,0.2305462070196791,0.75,0.16666666666666666,0.6176460773610565,0.8097882245066395
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,26,,0.32,7.225027696997578,7.225027696997578,0.0,-1.2042483654309688,0.16111333110695814,0.75,0.0,0.6114924923041601,0.6723364241447187
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,27,,0.32,7.239852085906048,7.239852085906048,0.0,-1.2713698590192435,0.17593772001542796,0.75,0.0,0.6128144451285601,0.7114085457673378
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,28,,0.32,7.23713647085683,7.166979369488873,0.0005846425113996418,-1.3159899096991423,0.17322210496621082,0.75,0.08333333333333333,0.6126269791234169,0.8037598360599858
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,29,,0.32,7.2317656186226955,7.2219066636553,8.21579580616205e-05,-1.288594895975076,0.1678512527320759,0.75,0.08333333333333333,0.6121462664157377,0.751398972861217
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,30,,0.32,7.236552685469664,7.202983551033087,0.00027974278697147386,-1.3183379974005167,0.17263831957904419,0.75,0.16666666666666666,0.6125802794656793,0.7645055777047282
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,31,,0.32,7.272528431129242,7.161078679573839,0.0009287479296283618,-1.6051002495076763,0.20861406523862236,0.75,0.25,0.6159099086645922,0.8109434089016819
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,32,,0.32,7.234973954526988,7.2182390506741,0.0001394575321073948,-1.3503778549007477,0.1710595886363686,0.75,0.08333333333333333,0.6124791961210474,0.760908316822973
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,33,,0.32,7.297073013345709,7.287317780896385,8.12936037443835e-05,-1.3828365745616866,0.23315864745508907,0.75,0.16666666666666666,0.6177702232082617,0.7507180524452227
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,34,,0.32,7.311616361874386,7.2011776447497855,0.0009203226427050128,-1.4475470241959212,0.24770199598376674,0.75,0.08333333333333333,0.6190641007300549,0.8250898268742515
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,35,,0.32,7.284568197497031,7.032703702420477,0.0020988707923046217,-1.4876626796486352,0.22065383160641172,0.75,0.08333333333333333,0.6168108845964384,0.8787023928857264
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,36,,0.32,7.323910183528017,7.320037590254185,3.2271610615268414e-05,-1.3850626838705316,0.25999581763739776,0.75,0.08333333333333333,0.6200454720503672,0.7396789056449595
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,37,,0.32,7.228272219203468,6.894324107755521,0.0027829009287328927,-1.5015030542795709,0.1643578533128487,0.75,0.16666666666666666,0.6120550425294486,0.8693520185206045
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,38,,0.32,7.2972059188229395,7.122939347000976,0.0014522214318496882,-1.4827030289149523,0.23329155293231985,0.75,0.25,0.6178771950995384,0.8519586199579303
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,39,,0.32,7.258742384699091,7.071300826886619,0.0015620129817706036,-1.4766876937742068,0.19482801880847145,0.75,0.08333333333333333,0.6146140662269132,0.8569092976435393
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,40,,0.32,7.256732939345425,7.174159171024686,0.0006881147360061508,-1.361676293428956,0.19281857345480535,0.75,0.08333333333333333,0.614331632478185,0.8108701096734994
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,41,,0.32,7.271620079311689,7.146572249169488,0.0010420652511850053,-1.5150888386762036,0.20770571342106958,0.75,0.25,0.615743228887683,0.8043942779973785
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,0,,0.32,7.936294660383469,7.432232723374464,0.0042005161417417065,-2.5028417211219547,0.12238029449284937,1.5,0.3333333333333333,0.6730039814884493,0.894512194362192
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,1,,0.32,7.755566990305704,7.727799330373237,0.00023139716610388915,-2.0839730670239205,0.05834737558491554,1.5,0.3333333333333333,0.6572925696971925,0.7615615836557734
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,2,,0.32,7.788400101523011,7.727868793713668,0.0005044275650778483,-2.0478350043715263,0.025514264367608952,1.5,0.25,0.6600366862090051,0.7950332513038875
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,3,,0.32,7.77844747070958,7.646875825135135,0.0010964303797870339,-2.008652460212117,0.03546689518103996,1.5,0.08333333333333333,0.6591539735134483,0.8347046841129184
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,4,,0.32,7.926885619621068,7.821348161918451,0.000879478814188477,-2.362556407987888,0.11297125373044814,1.5,0.4166666666666667,0.6720749614472505,0.8019474791466314
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,5,,0.32,7.817064578437594,7.67453790284425,0.001187722296611205,-2.1300922735465004,0.0031502125469744513,1.5,0.25,0.6625437740153405,0.815394663224612
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,6,,0.32,7.872498615790122,7.800756337114838,0.0005978523222940215,-2.2282931915650876,0.058584249899502616,1.5,0.4166666666666667,0.6673370393585892,0.8003039914387031
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,7,,0.32,7.771787797424345,7.5466779042374235,0.0018759157765576796,-2.23744408514596,0.042126568466274605,1.5,0.25,0.6588147268961492,0.8446377908934668
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,8,,0.32,7.784335367806761,7.637644184308785,0.001222426529149794,-2.1984874780803016,0.029578998083859,1.5,0.3333333333333333,0.6598397678229536,0.8059233100546747
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,9,,0.32,7.905465041407926,7.719320170201317,0.0015512072600550842,-2.29196109816639,0.09155067551730678,1.5,0.25,0.6701899481070347,0.8492458963993053
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,10,,0.32,7.783859340753056,7.6923725927793,0.0007623895664479631,-2.034318150381275,0.030055025137563973,1.5,0.16666666666666666,0.6596381557411307,0.8081128667612812
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,11,,0.32,7.838494519993643,7.763271835642832,0.0006268557029234127,-2.2454707240823386,0.024580154103023055,1.5,0.4166666666666667,0.6644740251087496,0.7860657139712784
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,12,,0.32,7.779926826819436,7.723502031803774,0.0004702066251305158,-2.135708586583789,0.0339875390711839,1.5,0.4166666666666667,0.6594057107630175,0.7675900687937902
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,13,,0.32,7.93099940879514,7.258606143153362,0.005603277213681482,-2.4929077682720733,0.11708504290452026,1.5,0.16666666666666666,0.672543183989596,0.9068509840621055
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,14,,0.32,7.880653905418016,7.8547547633140775,0.00021582618419948264,-2.1686412224426475,0.0667395395273962,1.5,0.16666666666666666,0.6679700064974705,0.7705739501214711
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,15,,0.32,7.8043711345908795,7.675912163686654,0.0010704914242018846,-2.155121854542297,0.009543231299740107,1.5,0.3333333333333333,0.6614941971211101,0.8309270807701123
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,16,,0.32,7.819015918749288,7.798758853396246,0.00016880887794200512,-2.105903257693996,0.005101552858667979,1.5,0.16666666666666666,0.6626879664081697,0.7597762035290199
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,17,,0.32,7.8472136766957,7.814968241687405,0.00026871195840245975,-2.130538273176928,0.03329931080508075,1.5,0.25,0.6650999947786215,0.7729559689689902
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,18,,0.32,7.707901751151283,7.651924606557917,0.00046647620494471627,-1.9927951378961588,0.10601261473933654,1.5,0.3333333333333333,0.6531646254507698,0.7692142000471525
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,19,,0.32,7.798482375789318,7.7832321553479735,0.00012708517034453186,-2.042408887800521,0.015431990101301807,1.5,0.25,0.6608860944321351,0.7482642271402182
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,20,,0.32,7.870127822097972,7.7481443130523076,0.001016529242047205,-2.221552652929022,0.05621345620735241,1.5,0.3333333333333333,0.6671285069373933,0.7981428130572051
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,21,,0.32,7.742481159789786,7.695830328678607,0.00038875692592648726,-1.9875222539793371,0.07143320610083403,1.5,0.16666666666666666,0.6560885919560983,0.7877957162027109
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,22,,0.32,7.654620691060231,7.616174170362074,0.00032038767248464294,-1.8033965663243385,0.1592936748303888,1.5,0.08333333333333333,0.6484658721163453,0.7820052584045556
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,23,,0.32,7.875096393724767,7.5924318713144645,0.0023555376867525207,-2.3347028290551655,0.06118202783414706,1.5,0.3333333333333333,0.6676587069099366,0.8714622246087627
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,24,,0.32,7.876377359081199,7.718873474706845,0.0013125323697862831,-2.2963695311045584,0.062462993190579574,1.5,0.3333333333333333,0.667731179065107,0.82531469664432
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,25,,0.32,7.834335334546659,7.726068580111035,0.0009022229536302025,-2.1852324122999343,0.020420968656039484,1.5,0.25,0.6640616361641195,0.7963788484408539
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,26,,0.32,7.8302523358187095,7.6457703093741864,0.0015373502203710249,-2.187169654272369,0.01633796992808989,1.5,0.25,0.6637166979578466,0.8496982208970625
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,27,,0.32,7.7888046134171525,7.754396797818753,0.0002867317966533376,-2.026085700911097,0.02510975247346714,1.5,0.25,0.6600496931733608,0.7602864397410664
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,28,,0.32,7.785769236390699,7.779399623062423,5.308011106898729e-05,-2.014641856780535,0.02814512949992043,1.5,0.25,0.6597821049487044,0.7409801275352443
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,29,,0.32,7.87171800806821,7.733610412048216,0.001150896633499954,-2.220702081475244,0.05780364217759004,1.5,0.25,0.6672619697127015,0.7953158822143667
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,30,,0.32,7.7130836981462805,7.397081897767458,0.00263334833649018,-2.136870345299919,0.10083066774433913,1.5,0.25,0.653741798615631,0.8647617586688787
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,31,,0.32,7.766089325378074,7.625247123207994,0.0011736850180839983,-2.0928129591742084,0.04782504051254577,1.5,0.16666666666666666,0.6581904181746625,0.8303565237009779
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,32,,0.32,7.835913748000212,7.747026012114728,0.0007407311323790363,-2.1318307296281653,0.02199938210959207,1.5,0.25,0.664143046570651,0.8052722593979673
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,33,,0.32,7.811358785380317,7.6819750157056435,0.0010781980806222797,-2.101769716933457,0.002555580510303024,1.5,0.16666666666666666,0.6620332429765795,0.8321889185359123
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,34,,0.32,7.729820257207857,7.728452392330757,1.1398873975825142e-05,-1.9351910508292072,0.08409410868276268,1.5,0.16666666666666666,0.6549657051176473,0.7316879827746428
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,35,,0.32,7.832395746452969,7.7431246646986995,0.0007439256812855709,-2.185389732082328,0.01848138056234916,1.5,0.25,0.6638982418608688,0.8041205442085482
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,36,,0.32,7.844833719396898,7.657321270071781,0.0015626037443759715,-2.258530150162821,0.03091935350627839,1.5,0.3333333333333333,0.6650216576395792,0.8320269630819297
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,37,,0.32,7.840137944313784,7.737742646722255,0.0008532941465960714,-2.1770960003554496,0.026223578423164362,1.5,0.25,0.6645451464553424,0.7866677482855124
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,38,,0.32,7.717229695654339,7.555677390203202,0.0013462692120928034,-2.0413424792773864,0.09668467023628047,1.5,0.25,0.6540009777407508,0.8358774203424679
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,39,,0.32,7.74488577848166,7.677242833102232,0.0005636912114952293,-2.1031124812328543,0.06902858740896001,1.5,0.25,0.6564060093103867,0.7830648321890009
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,40,,0.32,7.6813472305477415,7.6327403855513065,0.0004050570416369661,-1.9486174283795634,0.13256713534287812,1.5,0.16666666666666666,0.6508729279412441,0.7895960028255069
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,41,,0.32,7.6788218644762445,7.611507225523348,0.000560955324607467,-1.9486431644708306,0.13509250141437512,1.5,0.25,0.6506580718828463,0.7770326338695582
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,0,,0.32,7.969375856939477,7.629562934017716,0.002831774357681352,-2.440921709070482,0.15546149104885743,1.5,0.25,0.6757472844333353,0.8926493646731065
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,1,,0.32,7.997591036734321,6.416932804519401,0.013172151935124334,-2.903065323675424,0.18367667084370165,1.5,0.25,0.6785756738563693,1.1133576041032383
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,2,,0.32,8.00334518233269,7.920466782083759,0.0006906533354077788,-2.3638644685404375,0.18943081644207105,1.5,0.25,0.6785522488366379,0.8028106561172271
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,3,,0.32,8.032405444771966,7.472710396486426,0.004664125402379497,-2.651059853539069,0.2184910788813461,1.5,0.3333333333333333,0.6812898186491451,0.9437443061392523
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,4,,0.32,8.02184326635613,7.15398644860012,0.007232140147966748,-2.6806890596639827,0.20792890046551094,1.5,0.3333333333333333,0.6804200572881216,1.0132423467267098
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,5,,0.32,7.992290878672476,7.906081453332055,0.000718411877836838,-2.372354147785425,0.17837651278185618,1.5,0.3333333333333333,0.6776242703356039,0.7998700900190429
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,6,,0.32,7.986422329138027,7.780950702007897,0.0017122635594177627,-2.4342932136996125,0.17250796324740758,1.5,0.16666666666666666,0.677186818504322,0.8421491095515958
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,7,,0.32,8.012502714220274,7.347979201619894,0.005537695938336512,-2.613992050459093,0.198588348329654,1.5,0.25,0.6795656152837974,0.9402353296385293
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,8,,0.32,7.9977846827844274,7.669297287257334,0.0027373949627257817,-2.4846270221339757,0.18387031689380784,1.5,0.25,0.6781966604900468,0.8942713295100607
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,9,,0.32,8.01683684972106,7.426705736497025,0.004917759276866951,-2.55847279682434,0.20292248383043976,1.5,0.16666666666666666,0.6798793191036983,0.9598315856940091
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,10,,0.32,8.008716728316132,7.489852419541119,0.0043238692397917665,-2.6389111916442958,0.19480236242551285,1.5,0.3333333333333333,0.6792710241172091,0.8574475282408751
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,11,,0.32,7.9966659213126245,7.9681066429266005,0.00023799398655020124,-2.3357829138283863,0.18275155542200494,1.5,0.25,0.6779599407994178,0.770291709842708
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,12,,0.32,8.011590263222605,7.554795322343711,0.0038066245073240996,-2.591990085489283,0.19767589733198498,1.5,0.3333333333333333,0.6794688116673998,0.8423756987415552
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,13,,0.32,7.997987863211212,7.50873926551334,0.004077071647482271,-2.6096130411199545,0.18407349732059242,1.5,0.4166666666666667,0.6783342132966529,0.9025774322039399
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,14,,0.32,7.981191258057218,7.8576683899395015,0.0010293572343143124,-2.4378135019140452,0.16727689216659858,1.5,0.4166666666666667,0.6767478428226408,0.7842893795664168
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,15,,0.32,7.99455179232003,7.722002229996931,0.0022712463526924913,-2.4948165822023536,0.18063742642941083,1.5,0.3333333333333333,0.6779336805644687,0.8712568863397117
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,16,,0.32,8.087366392683045,7.006567043869552,0.009006661240112438,-2.8517822339252796,0.273452026792425,1.5,0.16666666666666666,0.6861350839480127,1.0304299526744347
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,17,,0.32,8.001562914723229,7.875210517090111,0.0010529366469426507,-2.43808817685558,0.18764854883260895,1.5,0.4166666666666667,0.6784738590170445,0.8240109924689042
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,18,,0.32,8.020265568398674,7.9298262624683336,0.0007536608827528331,-2.381062517447993,0.2063512025080545,1.5,0.16666666666666666,0.6800025548728542,0.8150667588180107
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,19,,0.32,8.022535472550025,7.640003895486128,0.0031877631421991354,-2.6163663115932794,0.2086211066594057,1.5,0.4166666666666667,0.6804218336288087,0.8940028576580312
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,20,,0.32,8.019903000871043,7.826904986606442,0.001608316785538337,-2.4803246585530414,0.2059886349804234,1.5,0.3333333333333333,0.6800676765777082,0.8509037217454002
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,21,,0.32,8.044588767339189,7.698780280239729,0.002881737392495485,-2.574371878643749,0.2306744014485691,1.5,0.4166666666666667,0.6822482927420396,0.8819926491813006
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,22,,0.32,7.993135274922003,7.426013016946094,0.00472601881646591,-2.586899157558123,0.17922090903138344,1.5,0.25,0.6778997265408576,0.8892001492177402
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,23,,0.32,7.994482893804761,7.821947919848202,0.0014377914496379917,-2.4052360083173387,0.1805685279141418,1.5,0.3333333333333333,0.6778411358367761,0.8488406978018704
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,24,,0.32,7.970085737780369,7.742964174404215,0.0018926796948012853,-2.42878733152051,0.15617137188974972,1.5,0.4166666666666667,0.6757967144270536,0.8483388975351148
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,25,,0.32,8.044812895182375,7.874152425126354,0.0014221705838001859,-2.491568272178231,0.23089852929175514,1.5,0.3333333333333333,0.6821885353469571,0.818819684730314
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,26,,0.32,7.9928373417921135,7.335175193221104,0.005480517904758422,-2.5974628343545794,0.17892297590149386,1.5,0.25,0.6778838019899892,0.9064721705035185
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,27,,0.32,7.980440563819433,7.601831558817086,0.0031550750416862333,-2.4405837382325157,0.16652619792881307,1.5,0.25,0.6766834104357885,0.9086516758119041
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,28,,0.32,7.989757893871344,7.93849270549171,0.0004272099031636257,-2.3893168461144896,0.17584352798072445,1.5,0.3333333333333333,0.6774273366764391,0.7718165162411377
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,29,,0.32,8.04516348355931,7.8788534112092545,0.0013859172695838051,-2.473402226442737,0.23124911766869083,1.5,0.3333333333333333,0.6822002866401803,0.8144711706055705
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,30,,0.32,8.009062481214903,7.83383251437159,0.0014602497236942769,-2.471750387278193,0.1951481153242831,1.5,0.3333333333333333,0.6791416090902797,0.8480996217224842
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,31,,0.32,8.049185656869827,7.863875891836745,0.0015442480419423524,-2.5276724220257427,0.23527129097920785,1.5,0.3333333333333333,0.6825948519465158,0.8522492380673359
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,32,,0.32,8.027023578213141,7.284002650439951,0.0061918410647765895,-2.6837953153952103,0.21310921232252156,1.5,0.3333333333333333,0.6808624754576869,0.937504989986782
